robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstacles,crowdnav,dwa,rlca,teb
0.22,0.113,0.77,0.23,0.0,112.88,1802516668467,45.0,45.0,1,45,2.5,0,0,0.0,0,205.7143,0.0346,4050,2.3219,7,0.4068,0.3,0.0076,0.0,0.44,0.63,8,0,1,0,0
0.22,0.113,1.0,0.0,0.0,0.05,400000004,25.0,25.0,1,15,2.5,0,0,0.0,0,360.0,0.0126,1250,2.3219,2,0.428,1.0,0.018,0.0,0.2,0.42,2,0,1,0,0
0.22,0.113,0.67,0.33,0.0,40.66,583826667248,25.0,25.0,1,45,2.0,0,0,0.0,0,90.0,0.0138,1250,2.3219,4,0.3256,0.5,0.0056,0.0,0.66,0.43,4,0,1,0,0
0.22,0.113,0.97,0.03,0.0,80.19,791683334122,45.0,45.0,1,30,1.5,0,0,0.0,0,360.0,0.0219,4050,2.3219,2,0.6668,1.0,0.0087,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,27.49,451403448724,25.0,25.0,1,30,2.0,0,0,0.0,0,180.0,0.0134,1250,2.3219,3,0.3972,1.0,0.0072,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.87,0.13,0.0,140.93,1671500001670,45.0,45.0,1,70,2.5,0,0,0.0,0,300.0,0.0404,4050,2.3219,5,0.2853,0.6,0.01,0.0,0.49,0.53,8,0,1,0,0
0.22,0.113,0.63,0.37,0.0,84.43,1225576667891,35.0,35.0,1,30,2.5,0,0,0.0,0,240.0,0.0224,2450,2.3219,5,0.4208,0.4,0.0087,0.0,0.59,0.6,9,0,1,0,0
0.22,0.113,0.7,0.3,0.0,120.82,1346063334679,35.0,35.0,1,45,1.5,0,0,0.0,0,60.0,0.0219,2450,2.3219,6,0.4588,0.3,0.0073,0.0,0.38,0.47,6,0,1,0,0
0.22,0.113,0.5,0.47,0.03,90.64,1300116667964,35.0,35.0,1,45,1.5,0,0,0.0,0,180.0,0.0211,2450,2.3219,2,0.4939,0.0,0.0,1.0,0.62,0.65,9,0,1,0,0
0.22,0.113,0.6,0.4,0.0,59.21,715906667381,25.0,25.0,1,30,2.0,0,0,0.0,0,360.0,0.0131,1250,2.3219,1,0.4072,0.0,0.0,1.0,0.5,0.67,6,0,1,0,0
0.22,0.113,0.83,0.17,0.0,32.17,660746667325,25.0,25.0,1,30,2.0,0,0,0.0,0,360.0,0.0128,1250,2.3219,1,0.4172,0.0,0.0,1.0,0.37,0.58,4,0,1,0,0
0.22,0.113,0.9,0.1,0.0,103.61,1064350001064,35.0,35.0,1,45,2.5,0,0,0.0,0,135.0,0.024,2450,2.3219,7,0.35,0.6,0.0079,0.0,0.65,0.64,3,0,1,0,0
0.22,0.113,1.0,0.0,0.0,100.82,1863230001862,45.0,45.0,1,45,2.0,0,0,0.0,0,342.8571,0.0314,4050,2.3219,4,0.486,0.8,0.0181,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.6,0.4,0.0,124.46,1436626668102,35.0,35.0,1,30,1.5,0,0,0.0,0,288.0,0.0198,2450,2.3219,5,0.5353,0.4,0.0158,0.0,0.74,0.57,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,32.35,471527586676,25.0,25.0,1,30,2.0,0,0,0.0,0,240.0,0.0133,1250,2.3219,3,0.376,0.7,0.0055,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.97,0.03,0.0,88.77,769730000767,25.0,25.0,1,70,2.5,0,0,0.0,0,360.0,0.0155,1250,2.3219,1,0.2272,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.93,0.07,0.0,71.73,952693334283,35.0,35.0,1,30,1.5,0,0,0.0,0,90.0,0.0179,2450,2.3219,7,0.5839,0.4,0.0076,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,28.18,514262069477,25.0,25.0,1,45,2.0,0,0,0.0,0,360.0,0.0149,1250,2.3219,2,0.3008,1.0,0.0062,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.7,0.27,0.03,91.37,991460000989,25.0,25.0,1,30,1.5,0,0,0.0,0,180.0,0.0126,1250,2.3219,4,0.4532,0.2,0.0062,0.0,0.51,0.33,4,0,1,0,0
0.22,0.113,0.8,0.17,0.03,100.54,1511090001508,35.0,35.0,1,30,2.5,0,0,0.0,0,90.0,0.0224,2450,2.3219,4,0.4159,0.2,0.0027,0.0,0.39,0.53,6,0,1,0,0
0.22,0.113,0.8,0.2,0.0,88.31,1464540001463,45.0,45.0,1,45,2.0,0,0,0.0,0,332.3077,0.0341,4050,2.3219,5,0.4302,0.2,0.009,0.0,0.53,0.56,8,0,1,0,0
0.22,0.113,0.97,0.03,0.0,43.22,648596667314,25.0,25.0,1,30,2.5,0,0,0.0,0,180.0,0.0146,1250,2.3219,2,0.2796,0.0,0.0,1.0,0.46,0.64,2,0,1,0,0
0.22,0.113,0.63,0.37,0.0,44.72,675093334006,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.0147,1250,2.3219,2,0.3144,0.0,0.0,1.0,0.41,0.5,6,0,1,0,0
0.22,0.113,0.63,0.33,0.03,129.42,1737493335069,35.0,35.0,1,15,1.5,0,0,0.0,0,90.0,0.0139,2450,2.3219,4,0.6976,0.5,0.0054,0.0,0.51,0.69,3,0,1,0,0
0.22,0.113,0.97,0.03,0.0,134.89,1668283335001,45.0,45.0,1,70,1.5,0,0,0.0,0,313.0435,0.0333,4050,2.3219,11,0.4746,0.5,0.0133,0.0,0.55,0.63,4,0,1,0,0
0.22,0.113,0.47,0.53,0.0,182.55,1783986668450,45.0,45.0,1,70,2.0,0,0,0.0,0,216.0,0.0392,4050,2.3219,10,0.2979,0.7,0.071,0.0002,0.54,0.61,12,0,1,0,0
0.22,0.113,0.6,0.4,0.0,50.96,593333333923,35.0,35.0,1,15,1.5,0,0,0.0,0,360.0,0.0128,2450,2.3219,1,0.7233,0.0,0.0,1.0,0.51,0.85,3,0,1,0,0
0.22,0.113,0.73,0.27,0.0,71.89,1276333334609,45.0,45.0,1,45,2.5,0,0,0.0,0,144.0,0.0339,4050,2.3219,5,0.422,0.2,0.0064,0.0,0.55,0.53,12,0,1,0,0
0.22,0.113,0.83,0.17,0.0,61.1,1109783334441,35.0,35.0,1,70,2.0,0,0,0.0,0,120.0,0.0257,2450,2.3219,5,0.2976,0.6,0.0118,0.0,0.52,0.5,6,0,1,0,0
0.22,0.113,0.66,0.34,0.0,60.19,1288165518528,45.0,45.0,1,45,2.5,0,0,0.0,0,135.0,0.0354,4050,2.3219,8,0.3952,0.2,0.0092,0.0,0.58,0.53,12,0,1,0,0
0.22,0.113,0.67,0.33,0.0,40.77,721506667386,25.0,25.0,1,15,2.5,0,0,0.0,0,180.0,0.0115,1250,2.3219,2,0.4852,0.0,0.0,1.0,0.54,0.7,4,0,1,0,0
0.22,0.113,0.83,0.17,0.0,72.59,1123466667788,45.0,45.0,1,15,2.5,0,0,0.0,0,360.0,0.0229,4050,2.3219,1,0.6519,0.0,0.0,1.0,0.52,0.58,4,0,1,0,0
0.22,0.113,0.69,0.31,0.0,55.12,686755173099,25.0,25.0,1,30,1.5,0,0,0.0,0,120.0,0.0129,1250,2.3219,7,0.4192,0.6,0.0113,0.0,0.57,0.47,6,0,1,0,0
0.22,0.113,0.57,0.43,0.0,58.69,922760000920,25.0,25.0,1,15,2.0,0,0,0.0,0,360.0,0.0107,1250,2.3219,1,0.4992,0.0,0.0,1.0,0.41,0.57,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,59.13,1174853334506,45.0,45.0,1,45,2.5,0,0,0.0,0,180.0,0.033,4050,2.3219,6,0.4164,0.7,0.0062,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.7,0.3,0.0,73.43,1145440001143,45.0,45.0,1,30,2.5,0,0,0.0,0,90.0,0.0299,4050,2.3219,8,0.4998,0.2,0.0087,0.0,0.48,0.58,4,0,1,0,0
0.22,0.113,0.7,0.3,0.0,77.45,1137213334469,35.0,35.0,1,15,2.0,0,0,0.0,0,360.0,0.0152,2450,2.3219,3,0.6484,0.7,0.0071,0.0,0.68,0.5,6,0,1,0,0
0.22,0.113,0.57,0.43,0.0,68.05,1223786667888,45.0,45.0,1,70,2.5,0,0,0.0,0,180.0,0.0363,4050,2.3219,5,0.3596,0.4,0.0126,0.0,0.57,0.7,12,0,1,0,0
0.22,0.113,0.63,0.37,0.0,103.19,1311186667976,45.0,45.0,1,15,2.5,0,0,0.0,0,180.0,0.0223,4050,2.3219,5,0.6619,0.4,0.0066,0.0,0.51,0.55,12,0,1,0,0
0.22,0.113,0.63,0.37,0.0,52.61,946560000945,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0151,2450,2.3219,2,0.6437,1.0,0.0001,0.0,0.59,0.61,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,34.91,567206667232,25.0,25.0,1,15,2.5,0,0,0.0,0,180.0,0.0126,1250,2.3219,2,0.394,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.97,0.0,0.03,86.94,915056667579,35.0,35.0,1,45,2.5,0,0,0.0,0,120.0,0.0249,2450,2.3219,5,0.3302,0.4,0.0105,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.87,0.13,0.0,91.65,1621826668286,35.0,35.0,1,45,2.0,0,0,0.0,0,144.0,0.0246,2450,2.3219,9,0.3363,0.6,0.0097,0.0,0.73,0.49,6,0,1,0,0
0.22,0.113,0.9,0.1,0.0,47.98,836868966353,35.0,35.0,1,45,2.5,0,0,0.0,0,90.0,0.0246,2450,2.3219,4,0.3139,0.5,0.0026,0.0,0.48,0.65,3,0,1,0,0
0.22,0.113,0.37,0.63,0.0,56.64,1144146667809,35.0,35.0,1,45,1.5,0,0,0.0,0,144.0,0.021,2450,2.3219,5,0.4831,0.2,0.0066,0.0,0.64,0.67,9,0,1,0,0
0.22,0.113,0.53,0.47,0.0,93.83,1110743334441,25.0,25.0,1,45,1.5,0,0,0.0,0,144.0,0.014,1250,2.3219,5,0.3516,0.6,0.007,0.0,0.63,0.71,6,0,1,0,0
0.22,0.113,0.63,0.37,0.0,118.37,1690866668356,45.0,45.0,1,45,2.0,0,0,0.0,0,270.0,0.0316,4050,2.3219,5,0.4869,0.6,0.0099,0.0,0.63,0.51,12,0,1,0,0
0.22,0.113,0.87,0.13,0.0,54.76,792360000789,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0144,2450,2.3219,2,0.6598,1.0,0.0046,0.0,0.54,0.43,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,68.66,1145093334476,45.0,45.0,1,30,2.5,0,0,0.0,0,180.0,0.0295,4050,2.3219,2,0.5131,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,39.19,526120000527,25.0,25.0,1,45,2.5,0,0,0.0,0,90.0,0.015,1250,2.3219,4,0.2672,0.5,0.0053,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,58.12,836273334169,45.0,45.0,1,15,1.5,0,0,0.0,0,90.0,0.0179,4050,2.3219,5,0.7411,0.4,0.0051,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.57,0.4,0.03,121.42,1745906668411,45.0,45.0,1,45,1.5,0,0,0.0,0,180.0,0.0285,4050,2.3219,4,0.5648,1.0,0.0068,0.0,0.34,0.64,4,0,1,0,0
0.22,0.113,1.0,0.0,0.0,76.61,1359210001358,45.0,45.0,1,45,2.0,0,0,0.0,0,303.1579,0.0322,4050,2.3219,7,0.476,0.6,0.0108,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,66.59,993520000992,35.0,35.0,1,45,2.5,0,0,0.0,0,180.0,0.0271,2450,2.3219,6,0.2655,0.3,0.0106,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.93,0.07,0.0,40.66,611786667276,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0146,1250,2.3219,2,0.2556,0.0,0.0,1.0,0.46,0.34,4,0,1,0,0
0.22,0.113,0.63,0.37,0.0,60.05,918763334249,35.0,35.0,1,70,1.5,0,0,0.0,0,137.1429,0.0248,2450,2.3219,16,0.3686,0.4,0.0101,0.0,0.53,0.54,9,0,1,0,0
0.22,0.113,1.0,0.0,0.0,40.03,427950000427,25.0,25.0,1,30,2.5,0,0,0.0,0,360.0,0.0142,1250,2.3219,1,0.3016,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.41,0.59,0.0,194.69,2325637933358,45.0,45.0,1,15,2.0,0,0,0.0,0,360.0,0.023,4050,2.3219,1,0.6505,0.0,0.0,1.0,0.58,0.5,12,0,1,0,0
0.22,0.113,0.47,0.53,0.0,123.58,1976546668642,45.0,45.0,1,15,2.5,0,0,0.0,0,180.0,0.0252,4050,2.3219,2,0.6017,0.0,0.0,1.0,0.46,0.57,12,0,1,0,0
0.22,0.113,0.67,0.33,0.0,155.13,1558840001557,45.0,45.0,1,30,2.5,0,0,0.0,0,240.0,0.0269,4050,2.3219,6,0.5526,0.3,0.0067,0.0,0.5,0.57,8,0,1,0,0
0.22,0.113,0.93,0.07,0.0,36.1,617510000616,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0159,1250,2.3219,2,0.2124,0.0,0.0,1.0,0.59,0.62,2,0,1,0,0
0.22,0.113,0.73,0.27,0.0,92.17,1222820001221,35.0,35.0,1,70,2.0,0,0,0.0,0,108.0,0.0247,2450,2.3219,10,0.3333,0.6,0.0079,0.0,0.76,0.56,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,95.87,1291733334622,35.0,35.0,1,70,2.0,0,0,0.0,0,240.0,0.0259,2450,2.3219,7,0.2959,0.6,0.0086,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.83,0.17,0.0,63.57,853548276713,25.0,25.0,1,45,1.5,0,0,0.0,0,360.0,0.0146,1250,2.3219,4,0.3616,0.5,0.0286,0.0,0.59,0.68,2,0,1,0,0
0.22,0.113,0.52,0.48,0.0,51.89,807044828391,25.0,25.0,1,70,2.0,0,0,0.0,0,90.0,0.0155,1250,2.3219,4,0.2332,0.5,0.0085,0.0,0.52,0.65,6,0,1,0,0
0.22,0.113,0.87,0.13,0.0,57.23,925146667590,35.0,35.0,1,15,2.0,0,0,0.0,0,120.0,0.0173,2450,2.3219,3,0.5949,0.0,0.0059,0.0,0.58,0.45,3,0,1,0,0
0.22,0.113,0.76,0.24,0.0,44.97,757186207653,25.0,25.0,1,15,2.5,0,0,0.0,0,180.0,0.0117,1250,2.3219,2,0.43,0.0,0.0,1.0,0.6,0.45,4,0,1,0,0
0.22,0.113,1.0,0.0,0.0,157.99,1354543334686,45.0,45.0,1,70,2.0,0,0,0.0,0,180.0,0.0353,4050,2.3219,5,0.3977,0.6,0.0082,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.83,0.17,0.0,88.76,1329080001326,45.0,45.0,1,45,2.0,0,0,0.0,0,240.0,0.0299,4050,2.3219,10,0.5144,0.7,0.0089,0.0,0.51,0.37,4,0,1,0,0
0.22,0.113,1.0,0.0,0.0,29.78,594286207489,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.0146,1250,2.3219,2,0.3072,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.8,0.2,0.0,60.24,1053413334384,45.0,45.0,1,70,2.0,0,0,0.0,0,180.0,0.0373,4050,2.3219,9,0.3637,0.7,0.0098,0.0,0.67,0.6,4,0,1,0,0
0.22,0.113,0.55,0.45,0.0,30.03,557434483314,25.0,25.0,1,15,1.5,0,0,0.0,0,180.0,0.0087,1250,2.3219,2,0.6456,0.0,0.0,1.0,0.54,0.56,6,0,1,0,0
0.22,0.113,0.73,0.27,0.0,48.86,919433334250,35.0,35.0,1,70,1.5,0,0,0.0,0,270.0,0.0233,2450,2.3219,5,0.3965,0.4,0.0064,0.0,0.63,0.53,6,0,1,0,0
0.22,0.113,0.83,0.17,0.0,36.88,676458621365,25.0,25.0,1,30,2.5,0,0,0.0,0,120.0,0.0146,1250,2.3219,3,0.2848,1.0,0.0073,0.0,0.62,0.64,4,0,1,0,0
0.22,0.113,0.83,0.17,0.0,90.59,1004579311347,35.0,35.0,1,30,1.5,0,0,0.0,0,180.0,0.019,2450,2.3219,2,0.5516,1.0,0.0001,0.0,0.34,0.54,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,59.35,954742858095,35.0,35.0,1,70,2.0,0,0,0.0,0,216.0,0.026,2450,2.3219,6,0.3024,0.5,0.0092,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.9,0.1,0.0,44.32,725453334056,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0161,1250,2.3219,2,0.1816,0.0,0.0,1.0,0.92,0.65,2,0,1,0,0
0.22,0.113,1.0,0.0,0.0,133.56,1762537932795,45.0,45.0,1,70,1.5,0,0,0.0,0,192.0,0.0313,4050,2.3219,12,0.506,0.6,0.0109,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.8,0.03,0.17,85.9,1894483335226,35.0,35.0,1,30,1.5,0,0,0.0,0,180.0,0.0182,2450,2.3219,2,0.5598,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.34,0.66,0.0,49.91,626055173038,35.0,35.0,1,15,1.5,0,0,0.0,0,180.0,0.0113,2450,2.3219,2,0.7439,0.0,0.0,1.0,0.53,0.67,9,0,1,0,0
0.22,0.113,0.62,0.38,0.0,122.79,1174648277035,45.0,45.0,1,30,1.5,0,0,0.0,0,317.6471,0.0251,4050,2.3219,9,0.6148,0.7,0.025,0.0,0.57,0.8,4,0,1,0,0
0.22,0.113,0.77,0.23,0.0,57.29,1001760000999,35.0,35.0,1,45,2.5,0,0,0.0,0,180.0,0.0242,2450,2.3219,3,0.3365,1.0,0.0106,0.0,0.61,0.39,9,0,1,0,0
0.22,0.113,1.0,0.0,0.0,20.59,342842857485,25.0,25.0,1,15,2.0,0,0,0.0,0,180.0,0.0093,1250,2.3219,2,0.6024,0.0,0.0,1.0,0.72,0.24,2,0,1,0,0
0.22,0.113,0.72,0.28,0.0,72.43,1290579311634,45.0,45.0,1,45,1.5,0,0,0.0,0,240.0,0.0284,4050,2.3219,3,0.5589,0.7,0.0074,0.0,0.65,0.42,4,0,1,0,0
0.22,0.113,0.97,0.03,0.0,25.86,426970000426,25.0,25.0,1,30,2.0,0,0,0.0,0,90.0,0.0134,1250,2.3219,4,0.3808,0.5,0.005,0.0,0.66,0.52,2,0,1,0,0
0.22,0.113,0.55,0.45,0.0,56.58,726493104174,25.0,25.0,1,30,2.0,0,0,0.0,0,360.0,0.014,1250,2.3219,2,0.3488,1.0,0.0077,0.0,0.57,0.61,6,0,1,0,0
0.22,0.113,0.57,0.43,0.0,157.06,2002863335334,45.0,45.0,1,15,2.5,0,0,0.0,0,120.0,0.028,4050,2.3219,3,0.5564,1.0,0.0075,0.0,0.55,0.64,12,0,1,0,0
0.22,0.113,0.57,0.43,0.0,51.16,860373334191,35.0,35.0,1,30,1.5,0,0,0.0,0,90.0,0.0201,2450,2.3219,5,0.5176,0.4,0.0076,0.0,0.49,0.51,9,0,1,0,0
0.22,0.113,0.9,0.1,0.0,85.01,1720640001720,45.0,45.0,1,45,2.0,0,0,0.0,0,360.0,0.03,4050,2.3219,3,0.516,0.7,0.0106,0.0,0.62,0.52,4,0,1,0,0
0.22,0.113,0.67,0.33,0.0,45.93,675853334007,25.0,25.0,1,30,2.5,0,0,0.0,0,360.0,0.0128,1250,2.3219,2,0.388,1.0,0.0069,0.0,0.46,0.38,4,0,1,0,0
0.22,0.113,0.6,0.4,0.0,148.65,2108010002105,45.0,45.0,1,45,2.0,0,0,0.0,0,308.5714,0.0352,4050,2.3219,13,0.4264,0.7,0.0122,0.0,0.65,0.5,12,0,1,0,0
0.22,0.113,1.0,0.0,0.0,106.65,1023472414813,35.0,35.0,1,45,1.5,0,0,0.0,0,216.0,0.0202,2450,2.3219,6,0.5033,0.5,0.0081,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.97,0.0,0.03,80.69,1330826667995,45.0,45.0,1,45,2.5,0,0,0.0,0,240.0,0.0375,4050,2.3219,8,0.349,0.6,0.0088,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.87,0.13,0.0,66.68,727546667393,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0156,1250,2.3219,2,0.2288,0.0,0.0,1.0,0.58,0.67,4,0,1,0,0
0.22,0.113,0.83,0.17,0.0,24.36,388506667053,25.0,25.0,1,30,2.0,0,0,0.0,0,90.0,0.0119,1250,2.3219,4,0.44,0.5,0.0085,0.0,0.7,0.63,2,0,1,0,0
0.22,0.113,0.86,0.14,0.0,48.06,726041380034,25.0,25.0,1,30,1.5,0,0,0.0,0,180.0,0.0116,1250,2.3219,4,0.4904,0.5,0.0091,0.0,0.68,0.2,4,0,1,0,0
0.22,0.113,0.67,0.33,0.0,113.78,1057960001057,35.0,35.0,1,70,2.0,0,0,0.0,0,270.0,0.0282,2450,2.3219,10,0.2296,0.6,0.0124,0.0,0.51,0.62,9,0,1,0,0
0.22,0.113,0.33,0.67,0.0,99.85,1233293334566,35.0,35.0,1,15,2.0,0,0,0.0,0,90.0,0.0156,2450,2.3219,4,0.6292,1.0,0.0076,0.0,0.58,0.72,9,0,1,0,0
0.22,0.113,0.8,0.17,0.03,77.5,898626667564,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0157,1250,2.3219,2,0.2116,0.0,0.0,1.0,0.5,0.46,4,0,1,0,0
0.22,0.113,1.0,0.0,0.0,52.24,1048986667715,45.0,45.0,1,15,2.0,0,0,0.0,0,240.0,0.021,4050,2.3219,3,0.6856,1.0,0.0155,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.63,0.37,0.0,41.76,617280000616,25.0,25.0,1,15,2.0,0,0,0.0,0,180.0,0.0088,1250,2.3219,2,0.614,1.0,0.0004,0.0,0.4,0.71,4,0,1,0,0
0.22,0.113,0.5,0.5,0.0,56.32,778253334110,35.0,35.0,1,15,1.5,0,0,0.0,0,90.0,0.013,2450,2.3219,4,0.7078,1.0,0.0074,0.0,0.64,0.54,6,0,1,0,0
0.22,0.113,0.63,0.37,0.0,46.31,636146667304,45.0,45.0,1,15,1.5,0,0,0.0,0,180.0,0.0171,4050,2.3219,4,0.7607,0.5,0.0064,0.0,0.4,0.54,4,0,1,0,0
0.22,0.113,0.83,0.17,0.0,50.84,837406897387,35.0,35.0,1,15,2.0,0,0,0.0,0,120.0,0.0181,2450,2.3219,3,0.559,0.7,0.0019,0.0,0.43,0.52,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,24.36,480737931512,25.0,25.0,1,30,2.5,0,0,0.0,0,180.0,0.0143,1250,2.3219,2,0.2888,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,96.59,1544843334876,45.0,45.0,1,30,1.5,0,0,0.0,0,120.0,0.0238,4050,2.3219,4,0.6519,0.8,0.0068,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.67,0.33,0.0,99.05,1232323334565,35.0,35.0,1,15,2.5,0,0,0.0,0,90.0,0.0177,2450,2.3219,4,0.5694,0.5,0.0044,0.0,0.62,0.37,9,0,1,0,0
0.22,0.113,0.77,0.23,0.0,34.22,586880000585,25.0,25.0,1,30,2.0,0,0,0.0,0,90.0,0.0147,1250,2.3219,9,0.2968,0.7,0.0075,0.0,0.55,0.51,6,0,1,0,0
0.22,0.113,1.0,0.0,0.0,32.38,541296552264,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.014,1250,2.3219,2,0.3104,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.4,0.6,0.0,115.13,1708536668374,45.0,45.0,1,15,2.5,0,0,0.0,0,180.0,0.0205,4050,2.3219,4,0.6789,1.0,0.0053,0.0,0.58,0.56,8,0,1,0,0
0.22,0.113,0.97,0.03,0.0,108.25,1096890001095,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0196,2450,2.3219,2,0.4949,0.0,0.0,1.0,0.51,0.36,3,0,1,0,0
0.22,0.113,0.97,0.0,0.03,140.68,995543334327,25.0,25.0,1,45,2.5,0,0,0.0,0,120.0,0.0151,1250,2.3219,3,0.2384,0.7,0.0039,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.5,0.5,0.0,88.02,1278463334609,35.0,35.0,1,45,1.5,0,0,0.0,0,120.0,0.0199,2450,2.3219,7,0.5149,0.7,0.0066,0.0,0.58,0.56,9,0,1,0,0
0.22,0.113,0.7,0.27,0.03,97.8,1674493335006,45.0,45.0,1,70,1.5,0,0,0.0,0,270.0,0.0333,4050,2.3219,8,0.4706,0.2,0.0096,0.0,0.49,0.46,8,0,1,0,0
0.22,0.113,0.79,0.21,0.0,54.31,669868966185,25.0,25.0,1,30,1.5,0,0,0.0,0,90.0,0.011,1250,2.3219,4,0.514,1.0,0.0094,0.0,0.41,0.52,4,0,1,0,0
0.22,0.113,0.83,0.13,0.03,81.25,1516186668181,45.0,45.0,1,70,2.5,0,0,0.0,0,130.9091,0.0393,4050,2.3219,11,0.2936,0.5,0.0095,0.0,0.5,0.46,8,0,1,0,0
0.22,0.113,0.97,0.03,0.0,40.51,526146667191,25.0,25.0,1,70,1.5,0,0,0.0,0,120.0,0.0143,1250,2.3219,3,0.3264,1.0,0.0058,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,1.0,0.0,0.0,52.79,826806667491,35.0,35.0,1,15,2.5,0,0,0.0,0,240.0,0.0201,2450,2.3219,3,0.4978,1.0,0.0052,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.5,0.5,0.0,100.12,1339880001338,45.0,45.0,1,15,2.0,0,0,0.0,0,90.0,0.0215,4050,2.3219,4,0.6644,1.0,0.0027,0.0,0.6,0.57,12,0,1,0,0
0.22,0.113,0.53,0.47,0.0,123.7,1734266668400,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.0205,4050,2.3219,2,0.6967,1.0,0.0002,0.0,0.49,0.56,8,0,1,0,0
0.22,0.113,1.0,0.0,0.0,78.0,1134196667799,45.0,45.0,1,45,2.0,0,0,0.0,0,154.2857,0.0331,4050,2.3219,6,0.4419,0.2,0.0097,0.0,0.0,0.0,0,0,1,0,0
0.22,0.113,0.83,0.17,0.0,101.52,1461200001460,45.0,45.0,1,30,2.5,0,0,0.0,0,360.0,0.0301,4050,2.3219,1,0.4949,0.0,0.0,1.0,0.61,0.43,4,0,1,0,0
0.22,0.113,0.73,0.27,0.0,94.93,1137716667804,45.0,45.0,1,30,1.5,0,0,0.0,0,154.2857,0.0256,4050,2.3219,7,0.6053,0.4,0.0083,0.0,0.37,0.49,4,0,1,0,0
0.22,0.113,0.77,0.2,0.03,144.73,1731713335062,45.0,45.0,1,15,2.5,0,0,0.0,0,180.0,0.0234,4050,2.3219,2,0.6385,0.0,0.0,1.0,0.58,0.38,8,0,1,0,0
0.22,0.113,0.77,0.23,0.0,90.4,1089893334422,35.0,35.0,1,70,2.0,0,0,0.0,0,240.0,0.0261,2450,2.3219,6,0.3163,0.5,0.0102,0.0,0.62,0.54,9,0,1,0,0
